0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0.2133193016052246,0.21982038021087646,0.22237864136695862,0.2256830930709839,0.21178516745567322,0.20910489559173584,0.20684519410133362,0.223259836435318,0.19714009761810303,0.20954017341136932,0.2006233036518097,0.21581974625587463,0.14955614507198334,0.20147910714149475,0.1477186381816864,0.1856706142425537,0.1920396387577057,0.20358482003211975,0.19087475538253784,0.19788390398025513,0.20707468688488007,0.18966183066368103,0.20907101035118103,0.11487853527069092,0.07674925029277802,0.11932756006717682,0.09924199432134628,0.0971764326095581,0.08415743708610535,0.078079454600811,0.07895970344543457,0.1029292494058609,0.10317982733249664,0.5744596123695374,0.5674904584884644,0.5652276277542114,0.5615069270133972,0.5671833157539368,0.5645984411239624,0.5621706247329712,0.5428580641746521,0.5429950952529907,0.569100022315979,0.5662856698036194,0.5079250931739807,0.5549401640892029,0.5870158076286316,0.6516703963279724,0.6800916194915771,0.7220588326454163,0.6892228722572327,0.7473660707473755,0.6958959698677063,0.7450256943702698,0.6914705634117126,0.7353762984275818,0.474545419216156,0.506069004535675,0.5869767665863037,0.6082217693328857,0.6490038633346558,0.6910890340805054,0.6549435257911682,0.6997032165527344,0.6792808771133423,0.7322360277175903
0.21406316757202148,0.22055771946907043,0.22293832898139954,0.22544944286346436,0.21298785507678986,0.21046268939971924,0.20836246013641357,0.2266303300857544,0.19784381985664368,0.2080574333667755,0.2017265260219574,0.2168024480342865,0.15495437383651733,0.21427810192108154,0.15299710631370544,0.22437581419944763,0.19392353296279907,0.2258439064025879,0.19121569395065308,0.22148624062538147,0.20720048248767853,0.21503491699695587,0.20970340073108673,0.11101522296667099,0.075034961104393,0.11861453950405121,0.09579183161258698,0.0820995420217514,0.0825568288564682,0.07129073888063431,0.07652929425239563,0.09224206209182739,0.10154491662979126,0.5750699639320374,0.5692296624183655,0.5669113397598267,0.5643705129623413,0.5695928931236267,0.5677669048309326,0.5660246014595032,0.5416656136512756,0.5463189482688904,0.5689246654510498,0.568450391292572,0.4899791181087494,0.5613204836845398,0.5385884046554565,0.6508299112319946,0.5799010992050171,0.7243423461914062,0.5972835421562195,0.7475296258926392,0.6039345860481262,0.7460681200027466,0.6057796478271484,0.7376649975776672,0.47214338183403015,0.5085419416427612,0.5833786725997925,0.6198233962059021,0.634979784488678,0.6974325180053711,0.639221727848053,0.7063801884651184,0.6621072292327881,0.7312314510345459
0.20853552222251892,0.21608427166938782,0.21851034462451935,0.2222326248884201,0.20968809723854065,0.20622679591178894,0.20442113280296326,0.22463349997997284,0.1966407746076584,0.2043352872133255,0.19728483259677887,0.21977177262306213,0.15263991057872772,0.20025083422660828,0.15052008628845215,0.18798226118087769,0.1917019933462143,0.20381216704845428,0.1897674798965454,0.19825054705142975,0.2061561793088913,0.19822897017002106,0.20845529437065125,0.11497954279184341,0.07647202163934708,0.11181161552667618,0.0956694707274437,0.08001817762851715,0.08460919559001923,0.0707007348537445,0.07767600566148758,0.09840582311153412,0.10480761528015137,0.5725353360176086,0.5673125982284546,0.5655256509780884,0.5641416907310486,0.56648850440979,0.5633864998817444,0.5610597729682922,0.5411662459373474,0.5394063591957092,0.5639169216156006,0.5624580979347229,0.5065231919288635,0.5452114343643188,0.5958489179611206,0.6440249681472778,0.6967144012451172,0.722268283367157,0.7085611820220947,0.746727705001831,0.7151839733123779,0.7447509765625,0.7148221135139465,0.7359308004379272,0.4765748679637909,0.5063243508338928,0.5933068990707397,0.6110227108001709,0.6443573236465454,0.6864812970161438,0.6483295559883118,0.6954647302627563,0.6689731478691101,0.7307077646255493
0.21635207533836365,0.22427508234977722,0.227441668510437,0.2298276126384735,0.21868285536766052,0.21670937538146973,0.21485206484794617,0.22806601226329803,0.20937082171440125,0.21242299675941467,0.2071281373500824,0.20802417397499084,0.1670146882534027,0.20361264050006866,0.170582115650177,0.21584293246269226,0.19432614743709564,0.2256128489971161,0.1942531317472458,0.22520950436592102,0.20643708109855652,0.21962329745292664,0.20700153708457947,0.11202715337276459,0.08522986620664597,0.11492031812667847,0.09835386276245117,0.09191708266735077,0.09178082644939423,0.08097212761640549,0.07575909793376923,0.11806509643793106,0.11490855365991592,0.5757072567939758,0.5639232993125916,0.5628007650375366,0.5578543543815613,0.5696889162063599,0.5689612030982971,0.5682087540626526,0.5445776581764221,0.5550786256790161,0.5698338150978088,0.5706864595413208,0.5102514028549194,0.5645754337310791,0.553115725517273,0.6522212624549866,0.594772458076477,0.7288780808448792,0.5976399183273315,0.7527287006378174,0.6029502153396606,0.7489296197891235,0.6056212186813354,0.7388448715209961,0.49449387192726135,0.51953125,0.5915544629096985,0.6097089052200317,0.6754273772239685,0.6852270364761353,0.6862512230873108,0.6902967691421509,0.7130671739578247,0.7216614484786987
0.2139779031276703,0.22135186195373535,0.21876657009124756,0.22067418694496155,0.21403677761554718,0.21236363053321838,0.21088464558124542,0.2307128608226776,0.20582148432731628,0.20994193851947784,0.20387235283851624,0.21712514758110046,0.17253684997558594,0.1746898591518402,0.1645650863647461,0.11982838809490204,0.19229543209075928,0.11220097541809082,0.1915430724620819,0.10618807375431061,0.20671677589416504,0.1075534075498581,0.2089090645313263,0.10564984381198883,0.08136706799268723,0.10969901084899902,0.10694746673107147,0.07580844312906265,0.08783993870019913,0.08246126025915146,0.08123251050710678,0.09669855237007141,0.11124075949192047,0.567303478717804,0.5623723268508911,0.5582744479179382,0.5547277927398682,0.5622164011001587,0.5598177313804626,0.5578860640525818,0.5298815965652466,0.5387290716171265,0.559036135673523,0.5585909485816956,0.4835755228996277,0.5607102513313293,0.47250136733055115,0.6452292203903198,0.5044581294059753,0.7266014218330383,0.5062323212623596,0.7523729801177979,0.5158441066741943,0.7490953207015991,0.5186243653297424,0.7407022714614868,0.473267138004303,0.5103098750114441,0.5959713459014893,0.6152880191802979,0.657671332359314,0.693748414516449,0.6691364049911499,0.703441321849823,0.6821512579917908,0.7297891974449158
0.2016114890575409,0.20784905552864075,0.21013328433036804,0.21218574047088623,0.20109371840953827,0.1982312798500061,0.1949823498725891,0.2115410566329956,0.19015532732009888,0.19876861572265625,0.1927034854888916,0.19964434206485748,0.15519985556602478,0.17429092526435852,0.15245074033737183,0.15084752440452576,0.1891985833644867,0.1503521203994751,0.1901816725730896,0.15161779522895813,0.20316073298454285,0.15041308104991913,0.20425951480865479,0.12266863882541656,0.09529389441013336,0.12017378956079483,0.10475422441959381,0.09516838192939758,0.09380317479372025,0.08865527808666229,0.08755870163440704,0.09908650070428848,0.1133633479475975,0.5674577355384827,0.5558574795722961,0.5537509322166443,0.5518020987510681,0.5556694865226746,0.5511860251426697,0.5483972430229187,0.5304762125015259,0.5306983590126038,0.5604021549224854,0.5536622405052185,0.5002192854881287,0.5389817357063293,0.5621737837791443,0.6421353816986084,0.5799800753593445,0.7346696853637695,0.5738059282302856,0.7560817003250122,0.575837254524231,0.7539117336273193,0.5816224813461304,0.7449303269386292,0.5163384079933167,0.5278934240341187,0.5977210998535156,0.6167993545532227,0.6460679173469543,0.6856959462165833,0.6516967415809631,0.6932896375656128,0.6642553806304932,0.7248455882072449
0.21864530444145203,0.23033976554870605,0.23386064171791077,0.2364988774061203,0.2159593552350998,0.21178141236305237,0.20745494961738586,0.23558306694030762,0.19824671745300293,0.2150627076625824,0.20606176555156708,0.22152642905712128,0.16225607693195343,0.1654232144355774,0.16583475470542908,0.13107186555862427,0.19213828444480896,0.12810662388801575,0.1926363706588745,0.1265449821949005,0.20538675785064697,0.12667880952358246,0.20716600120067596,0.12282218784093857,0.08933998644351959,0.1470765620470047,0.10090301185846329,0.1620008647441864,0.09007973968982697,0.15214349329471588,0.08495412766933441,0.18487295508384705,0.11407635360956192,0.5772457122802734,0.5622634291648865,0.558721125125885,0.554192841053009,0.5636939406394958,0.5612426400184631,0.5590537786483765,0.5294905304908752,0.5381386876106262,0.5650355815887451,0.5674350261688232,0.47219985723495483,0.5442846417427063,0.4828055202960968,0.6526039838790894,0.5057167410850525,0.7419452667236328,0.501132607460022,0.7625399827957153,0.5089245438575745,0.7585623264312744,0.5150538682937622,0.7514193654060364,0.49169614911079407,0.5120082497596741,0.6083269715309143,0.6067047715187073,0.6957928538322449,0.6923910975456238,0.7097066640853882,0.7020231485366821,0.7314107418060303,0.7328097820281982
0.2063208520412445,0.2154267281293869,0.2204836905002594,0.2228306531906128,0.2053212672472,0.20242075622081757,0.19989736378192902,0.21627414226531982,0.19160723686218262,0.20331811904907227,0.19716787338256836,0.21046309173107147,0.16070063412189484,0.17942076921463013,0.15658345818519592,0.16945773363113403,0.18603461980819702,0.1731020212173462,0.1869116872549057,0.17250853776931763,0.19999828934669495,0.1691567301750183,0.19934919476509094,0.12934453785419464,0.10292267799377441,0.1361926943063736,0.12340829521417618,0.10928630828857422,0.08858408778905869,0.10387959331274033,0.07980585098266602,0.10542528331279755,0.10377244651317596,0.5715429186820984,0.5614107847213745,0.5585103631019592,0.5568286776542664,0.5597563982009888,0.5569776892662048,0.5545142292976379,0.528904139995575,0.5305755734443665,0.5603965520858765,0.5656992793083191,0.472820907831192,0.5441239476203918,0.5395671129226685,0.6469188332557678,0.5833178162574768,0.740372896194458,0.580495297908783,0.7613784074783325,0.5866914391517639,0.7585089206695557,0.5920416712760925,0.7505815625190735,0.5195193886756897,0.5473707914352417,0.6051568984985352,0.633064329624176,0.6425977945327759,0.6871813535690308,0.6426506042480469,0.6903232336044312,0.6615084409713745,0.7175009250640869
0.20436939597129822,0.21204885840415955,0.2160719633102417,0.2196071445941925,0.20253829658031464,0.19928446412086487,0.19621390104293823,0.21853098273277283,0.18520092964172363,0.20040848851203918,0.1920160949230194,0.20267482101917267,0.13100886344909668,0.18299786746501923,0.09517417848110199,0.17013594508171082,0.09167108684778214,0.17713521420955658,0.08885940164327621,0.172864630818367,0.10034924745559692,0.16657301783561707,0.10285458713769913,0.14176607131958008,0.09294766932725906,0.17088693380355835,0.08929160982370377,0.16652581095695496,0.06758605688810349,0.16145889461040497,0.06546561419963837,0.17622829973697662,0.0707348883152008,0.5771007537841797,0.568830132484436,0.5665044188499451,0.5638623833656311,0.5668439269065857,0.5638872385025024,0.5607258081436157,0.537991464138031,0.5377624034881592,0.5727342963218689,0.5714927911758423,0.4998876750469208,0.5456632971763611,0.5873883366584778,0.6167041063308716,0.6729528903961182,0.7003348469734192,0.6788999438285828,0.718173623085022,0.6898783445358276,0.7149837017059326,0.6911464929580688,0.707603394985199,0.5424866080284119,0.5539348721504211,0.6291497945785522,0.6042640209197998,0.6878520846366882,0.6684513688087463,0.690161943435669,0.6721218228340149,0.7239245176315308,0.7069295644760132
0.20355169475078583,0.2107134759426117,0.21415641903877258,0.21711787581443787,0.20288503170013428,0.20050200819969177,0.1983577311038971,0.21284496784210205,0.18915192782878876,0.1971042901277542,0.19218580424785614,0.19252359867095947,0.14182855188846588,0.17503643035888672,0.1438683122396469,0.16726788878440857,0.18488675355911255,0.16987837851047516,0.18835827708244324,0.1716681718826294,0.1957172155380249,0.17109370231628418,0.1939254105091095,0.14059297740459442,0.09930823743343353,0.15960754454135895,0.09600013494491577,0.16472995281219482,0.0931912511587143,0.1578047126531601,0.08999723196029663,0.17029525339603424,0.10378499329090118,0.5693753361701965,0.561822772026062,0.5587975382804871,0.5556703805923462,0.5618489384651184,0.5596145987510681,0.557409942150116,0.5266584753990173,0.5347505807876587,0.5608066320419312,0.5621252655982971,0.4712473452091217,0.5460249781608582,0.547353208065033,0.660828173160553,0.5895782709121704,0.7441768050193787,0.578111469745636,0.7611484527587891,0.582399308681488,0.7578309774398804,0.5915982127189636,0.7525069713592529,0.532593846321106,0.5559854507446289,0.6250165700912476,0.6161012053489685,0.6984121203422546,0.6793975234031677,0.704745352268219,0.6827420592308044,0.7201870679855347,0.7175233364105225
